   0	32640.000000	0.000000
   1	-128.003510	10429.851563
   2	-127.999695	5214.140137
   3	-128.000519	3475.222412
   4	-127.999794	2605.499512
   5	-127.999634	2083.457520
   6	-127.999550	1735.253906
   7	-128.000015	1486.387573
   8	-128.000046	1299.605591
   9	-128.000137	1154.214844
  10	-127.999878	1037.797119
  11	-128.000000	942.449951
  12	-128.000046	862.906250
  13	-127.999825	795.518494
  14	-127.999908	737.682312
  15	-127.999962	687.487793
  16	-127.999870	643.499451
  17	-127.999977	604.624207
  18	-128.000015	570.010010
  19	-128.000122	538.985229
  20	-127.999977	511.004852
  21	-128.000031	485.640961
  22	-128.000015	462.532288
  23	-127.999916	441.387695
  24	-128.000015	421.959442
  25	-127.999924	404.042389
  26	-128.000015	387.461426
  27	-128.000061	372.069183
  28	-128.000031	357.735748
  29	-127.999992	344.354584
  30	-127.999878	331.827911
  31	-127.999939	320.072906
  32	-128.000000	309.019440
  33	-127.999969	298.602234
  34	-128.000076	288.763123
  35	-127.999931	279.454498
  36	-128.000031	270.633270
  37	-128.000031	262.256836
  38	-128.000076	254.294266
  39	-128.000015	246.706512
  40	-128.000031	239.471298
  41	-128.000015	232.560898
  42	-127.999962	225.951950
  43	-127.999916	219.622696
  44	-127.999985	213.554932
  45	-128.000046	207.730957
  46	-127.999977	202.134277
  47	-128.000000	196.749146
  48	-127.999985	191.565842
  49	-128.000000	186.568985
  50	-128.000031	181.746460
  51	-127.999969	177.089752
  52	-128.000046	172.587784
  53	-127.999969	168.233154
  54	-128.000000	164.016953
  55	-127.999992	159.931152
  56	-127.999962	155.968231
  57	-128.000046	152.124115
  58	-128.000015	148.387619
  59	-128.000031	144.756927
  60	-127.999977	141.226257
  61	-127.999962	137.789154
  62	-127.999962	134.442245
  63	-127.999992	131.181808
  64	-128.000000	128.000000
  65	-128.000015	124.897026
  66	-127.999977	121.866028
  67	-128.000046	118.906105
  68	-127.999939	116.012764
  69	-127.999977	113.182419
  70	-128.000031	110.413017
  71	-127.999977	107.702499
  72	-127.999992	105.046822
  73	-128.000015	102.444237
  74	-128.000015	99.892532
  75	-128.000000	97.388321
  76	-128.000015	94.932190
  77	-128.000015	92.518150
  78	-128.000031	90.148178
  79	-128.000031	87.818016
  80	-128.000015	85.526985
  81	-127.999962	83.273979
  82	-127.999985	81.054993
  83	-128.000015	78.871300
  84	-128.000031	76.720314
  85	-128.000000	74.600174
  86	-127.999977	72.511307
  87	-127.999939	70.450890
  88	-128.000031	68.417267
  89	-128.000000	66.410233
  90	-127.999985	64.429764
  91	-128.000000	62.471893
  92	-128.000015	60.539673
  93	-128.000015	58.628380
  94	-127.999977	56.737534
  95	-127.999962	54.870266
  96	-128.000000	53.019409
  97	-128.000015	51.188526
  98	-128.000000	49.375530
  99	-128.000015	47.579380
 100	-127.999985	45.799179
 101	-128.000000	44.035358
 102	-128.000000	42.285801
 103	-127.999969	40.549587
 104	-128.000031	38.827778
 105	-127.999985	37.119228
 106	-127.999985	35.422451
 107	-128.000015	33.736961
 108	-128.000000	32.062164
 109	-127.999992	30.396679
 110	-127.999992	28.743427
 111	-128.000031	27.097933
 112	-128.000000	25.460747
 113	-127.999939	23.831785
 114	-127.999992	22.210859
 115	-128.000015	20.595436
 116	-128.000015	18.987284
 117	-128.000000	17.385235
 118	-127.999977	15.787263
 119	-128.000000	14.194866
 120	-128.000015	12.606721
 121	-127.999992	11.023091
 122	-128.000015	9.441523
 123	-128.000015	7.863542
 124	-128.000015	6.288131
 125	-128.000046	4.715235
 126	-128.000000	3.142375
 127	-128.000031	1.571559
 128	-128.000000	0.000000
 129	-128.000031	-1.571559
 130	-128.000000	-3.142375
 131	-128.000046	-4.715235
 132	-128.000015	-6.288131
 133	-128.000015	-7.863542
 134	-128.000015	-9.441523
 135	-127.999992	-11.023091
 136	-128.000015	-12.606721
 137	-128.000000	-14.194866
 138	-127.999977	-15.787263
 139	-128.000000	-17.385235
 140	-128.000015	-18.987284
 141	-128.000015	-20.595436
 142	-127.999992	-22.210859
 143	-127.999939	-23.831785
 144	-128.000000	-25.460747
 145	-128.000031	-27.097933
 146	-127.999992	-28.743427
 147	-127.999992	-30.396679
 148	-128.000000	-32.062164
 149	-128.000015	-33.736961
 150	-127.999985	-35.422451
 151	-127.999985	-37.119228
 152	-128.000031	-38.827778
 153	-127.999969	-40.549587
 154	-128.000000	-42.285801
 155	-128.000000	-44.035358
 156	-127.999985	-45.799179
 157	-128.000015	-47.579380
 158	-128.000000	-49.375530
 159	-128.000015	-51.188526
 160	-128.000000	-53.019409
 161	-127.999962	-54.870266
 162	-127.999977	-56.737534
 163	-128.000015	-58.628380
 164	-128.000015	-60.539673
 165	-128.000000	-62.471893
 166	-127.999985	-64.429764
 167	-128.000000	-66.410233
 168	-128.000031	-68.417267
 169	-127.999939	-70.450890
 170	-127.999977	-72.511307
 171	-128.000000	-74.600174
 172	-128.000031	-76.720314
 173	-128.000015	-78.871300
 174	-127.999985	-81.054993
 175	-127.999962	-83.273979
 176	-128.000015	-85.526985
 177	-128.000031	-87.818016
 178	-128.000031	-90.148178
 179	-128.000015	-92.518150
 180	-128.000015	-94.932190
 181	-128.000000	-97.388321
 182	-128.000015	-99.892532
 183	-128.000015	-102.444237
 184	-127.999992	-105.046822
 185	-127.999977	-107.702499
 186	-128.000031	-110.413017
 187	-127.999977	-113.182419
 188	-127.999939	-116.012764
 189	-128.000046	-118.906105
 190	-127.999977	-121.866028
 191	-128.000015	-124.897026
 192	-128.000000	-128.000000
 193	-127.999992	-131.181808
 194	-127.999962	-134.442245
 195	-127.999962	-137.789154
 196	-127.999977	-141.226257
 197	-128.000031	-144.756927
 198	-128.000015	-148.387619
 199	-128.000046	-152.124115
 200	-127.999962	-155.968231
 201	-127.999992	-159.931152
 202	-128.000000	-164.016953
 203	-127.999969	-168.233154
 204	-128.000046	-172.587784
 205	-127.999969	-177.089752
 206	-128.000031	-181.746460
 207	-128.000000	-186.568985
 208	-127.999985	-191.565842
 209	-128.000000	-196.749146
 210	-127.999977	-202.134277
 211	-128.000046	-207.730957
 212	-127.999985	-213.554932
 213	-127.999916	-219.622696
 214	-127.999962	-225.951950
 215	-128.000015	-232.560898
 216	-128.000031	-239.471298
 217	-128.000015	-246.706512
 218	-128.000076	-254.294266
 219	-128.000031	-262.256836
 220	-128.000031	-270.633270
 221	-127.999931	-279.454498
 222	-128.000076	-288.763123
 223	-127.999969	-298.602234
 224	-128.000000	-309.019440
 225	-127.999939	-320.072906
 226	-127.999878	-331.827911
 227	-127.999992	-344.354584
 228	-128.000031	-357.735748
 229	-128.000061	-372.069183
 230	-128.000015	-387.461426
 231	-127.999924	-404.042389
 232	-128.000015	-421.959442
 233	-127.999916	-441.387695
 234	-128.000015	-462.532288
 235	-128.000031	-485.640961
 236	-127.999977	-511.004852
 237	-128.000122	-538.985229
 238	-128.000015	-570.010010
 239	-127.999977	-604.624207
 240	-127.999870	-643.499451
 241	-127.999962	-687.487793
 242	-127.999908	-737.682312
 243	-127.999825	-795.518494
 244	-128.000046	-862.906250
 245	-128.000000	-942.449951
